Customer ID,Gender,Customer Type,Age,Type of Travel,Class,Arrival Service,Booking Services,Immediate Transfer,Lounge Service,Check-in Service,Boarding Service,Layover Service,Onboard Services,Baggage Service,Immigration Security,Call Center Service,Departure Delay,Arrival Delay,Total Delay,Satisfaction
37990,Male,Loyal Customer,27,Business travel,Business,1,3,3,5,3,2,1,4,3,2,3,0,0,0,Satisfied
87823,Male,disloyal Customer,39,Business travel,Business,4,2,1,4,3,5,5,1,3,2,1,5,0,5,Satisfied
117578,Male,Loyal Customer,44,Business travel,Business,4,4,1,3,3,1,1,5,2,2,1,0,0,0,Satisfied
44233,Female,Loyal Customer,38,Business travel,Business,1,3,5,1,5,2,2,3,3,5,1,0,0,0,Satisfied
70840,Male,Loyal Customer,57,Business travel,Business,2,2,5,1,3,3,2,3,5,3,2,0,0,0,Satisfied
95703,Female,Loyal Customer,51,Business travel,Business,1,4,5,2,5,2,5,4,1,1,1,50,41,91,Satisfied
51275,Female,Loyal Customer,51,Business travel,Leisure,4,2,2,2,4,3,3,3,5,5,5,2,14,16,Satisfied
107355,Female,Loyal Customer,52,Business travel,Business,5,4,1,4,4,1,3,4,5,5,1,0,0,0,Satisfied
39754,Male,Loyal Customer,48,Business travel,Business,5,1,3,3,3,1,1,3,4,3,4,0,0,0,Satisfied
49520,Female,disloyal Customer,20,Business travel,Eco,3,4,3,1,4,5,3,1,2,2,4,0,0,0,DisSatisfied
89011,Male,disloyal Customer,55,Business travel,Business,1,1,2,5,4,5,4,3,2,4,1,0,5,5,Satisfied
55724,Male,Loyal Customer,32,Business travel,Business,1,4,2,2,1,1,4,4,5,1,1,0,0,0,Satisfied
69003,Female,Loyal Customer,49,Business travel,Business,3,4,3,1,3,2,2,1,2,3,1,0,0,0,Satisfied
101937,Male,Loyal Customer,12,Business travel,Business,3,2,1,5,3,2,5,4,3,4,4,0,0,0,Satisfied
95878,Male,Loyal Customer,58,Business travel,Eco,3,4,3,1,2,5,3,5,5,4,4,0,0,0,DisSatisfied
58781,Female,disloyal Customer,57,Business travel,Eco,4,2,3,4,2,2,2,1,1,5,3,0,3,3,DisSatisfied
48086,Male,Loyal Customer,42,Business travel,Business,1,4,2,4,4,2,4,5,2,1,2,38,25,63,Satisfied
128537,Male,Loyal Customer,58,Business travel,Business,4,5,2,5,2,2,3,4,1,1,5,8,5,13,Satisfied
19045,Male,Loyal Customer,52,Business travel,Business,3,3,5,2,1,2,3,5,3,1,3,0,0,0,Satisfied
127820,Female,disloyal Customer,85,Business travel,Business,1,2,2,4,3,3,5,3,2,3,1,57,51,108,DisSatisfied
125236,Male,Loyal Customer,42,Business travel,Business,4,2,3,2,1,5,3,1,4,3,4,0,0,0,Satisfied
96242,Female,Loyal Customer,38,Personal Travel,Eco,4,1,5,5,3,1,3,1,3,5,3,0,0,0,Satisfied
68848,Female,disloyal Customer,24,Business travel,Business,3,5,3,5,5,1,5,5,3,1,5,0,0,0,Satisfied
111768,Female,Loyal Customer,59,Personal Travel,Business,1,1,1,1,3,3,1,5,4,4,2,4,1,5,DisSatisfied
113371,Male,Loyal Customer,34,Business travel,Business,3,5,1,5,1,5,3,1,1,2,5,17,14,31,Satisfied
105885,Male,Loyal Customer,39,Business travel,Business,1,5,2,1,4,3,5,4,1,5,5,39,22,61,Satisfied
124510,Male,Loyal Customer,47,Personal Travel,Eco,5,4,5,2,2,5,2,5,3,2,5,0,0,0,DisSatisfied
58817,Female,Loyal Customer,70,Personal Travel,Eco,2,1,4,1,2,3,2,5,3,2,4,0,0,0,DisSatisfied
42104,Female,Loyal Customer,55,Business travel,Business,2,3,1,2,1,2,4,4,2,5,4,0,1,1,Satisfied
82524,Male,Loyal Customer,38,Business travel,Eco,2,5,1,4,2,3,5,4,2,1,2,75,65,140,Satisfied
76504,Male,Loyal Customer,23,Business travel,Business,3,5,1,2,4,3,3,1,3,3,3,0,0,0,Satisfied
70489,Male,Loyal Customer,49,Business travel,Business,5,2,1,3,2,4,2,5,2,5,4,0,0,0,Satisfied
33405,Male,Loyal Customer,37,Business travel,Business,1,4,2,1,5,5,3,1,4,4,5,0,0,0,Satisfied
60125,Male,Loyal Customer,35,Business travel,Eco,4,3,5,4,3,2,5,2,2,4,1,0,11,11,DisSatisfied
103218,Male,Loyal Customer,54,Business travel,Business,1,5,1,2,5,3,2,1,3,5,4,0,0,0,Satisfied
22773,Female,Loyal Customer,63,Business travel,Business,4,2,2,5,3,2,4,1,1,5,1,0,0,0,Satisfied
80365,Male,Loyal Customer,45,Business travel,Business,1,1,5,1,5,5,2,4,1,2,4,0,0,0,Satisfied
7057,Female,Loyal Customer,54,Business travel,Business,5,5,5,2,2,1,4,1,4,3,3,0,0,0,Satisfied
91288,Male,Loyal Customer,56,Business travel,Business,4,2,4,4,2,4,5,3,1,1,1,19,4,23,Satisfied
90000,Male,Loyal Customer,33,Business travel,Business,3,1,3,5,4,4,1,1,1,4,5,33,24,57,Satisfied
107831,Male,Loyal Customer,36,Personal Travel,Eco,1,4,1,1,5,5,5,4,3,3,2,80,74,154,DisSatisfied
7104,Female,Loyal Customer,21,Personal Travel,Eco,1,1,2,4,3,4,4,2,3,2,2,0,0,0,Satisfied
65676,Male,Loyal Customer,20,Personal Travel,Eco,4,5,5,5,3,1,3,4,3,3,1,0,7,7,DisSatisfied
123998,Male,Loyal Customer,41,Business travel,Business,3,3,4,3,2,2,2,4,3,1,5,0,0,0,Satisfied
118141,Female,Loyal Customer,59,Business travel,Business,3,1,3,5,2,3,2,3,3,5,5,15,24,39,Satisfied
58517,Female,Loyal Customer,15,Personal Travel,Eco,5,3,5,1,2,5,4,2,2,5,3,6,0,6,DisSatisfied
115667,Male,disloyal Customer,24,Business travel,Business,3,3,5,3,5,5,2,3,4,5,3,7,1,8,Satisfied
28360,Male,Loyal Customer,47,Business travel,Leisure,3,1,1,2,3,4,4,2,3,2,1,20,8,28,Satisfied
32762,Female,disloyal Customer,36,Business travel,Eco,3,4,3,3,5,3,3,3,2,1,3,0,0,0,DisSatisfied
70534,Male,Loyal Customer,46,Business travel,Business,2,1,3,3,3,4,1,1,5,3,1,0,13.91689653,13.91689653,Satisfied
112314,Male,Loyal Customer,54,Business travel,Business,5,2,2,3,3,4,5,2,3,4,4,17,7,24,Satisfied
90499,Male,Loyal Customer,30,Business travel,Business,1,3,4,5,4,2,3,1,4,2,5,0,0,0,Satisfied
42105,Male,disloyal Customer,47,Business travel,Eco,4,5,2,3,2,2,3,3,4,1,4,0,0,0,Satisfied
13314,Female,Loyal Customer,69,Personal Travel,Eco,1,3,4,3,5,4,2,5,4,4,2,0,0,0,DisSatisfied
58795,Female,Loyal Customer,30,Business travel,Eco,5,5,2,2,5,1,2,1,3,5,1,9,0,9,Satisfied
99652,Male,disloyal Customer,22,Business travel,Business,4,2,4,3,2,5,1,5,1,1,2,0,8,8,Satisfied
8502,Male,disloyal Customer,23,Business travel,Business,5,2,1,5,5,1,4,5,1,3,5,0,0,0,Satisfied
18051,Female,Loyal Customer,29,Business travel,Eco,3,2,4,4,4,5,4,4,5,2,3,2,34,36,Satisfied
93659,Female,Loyal Customer,45,Business travel,Business,4,1,2,4,5,3,3,2,5,1,1,9,17,26,Satisfied
11974,Male,Loyal Customer,57,Business travel,Business,3,3,3,5,3,3,3,3,5,5,1,59,43,102,Satisfied
43034,Female,Loyal Customer,36,Business travel,Business,1,5,5,5,2,1,2,5,3,2,5,0,0,0,Satisfied
52432,Female,Loyal Customer,56,Personal Travel,Eco,1,2,4,3,2,4,4,1,2,4,3,0,0,0,DisSatisfied
111533,Male,Loyal Customer,60,Business travel,Business,4,2,4,5,4,4,1,1,5,5,3,5,0,5,Satisfied
24742,Female,Loyal Customer,56,Business travel,Business,4,5,3,3,5,3,3,4,5,4,1,0,0,0,Satisfied
45560,Female,Loyal Customer,50,Business travel,Business,5,3,1,1,3,4,2,4,2,5,5,29,27,56,Satisfied
55500,Male,Loyal Customer,46,Personal Travel,Eco,5,3,2,2,1,2,5,3,5,3,3,0,1,1,DisSatisfied
10225,Male,Loyal Customer,47,Business travel,Business,3,5,1,2,3,3,5,3,5,2,2,10,20,30,Satisfied
15167,Female,Loyal Customer,24,Business travel,Eco,4,4,4,2,3,5,5,1,2,1,1,42,32,74,Satisfied
49725,Male,Loyal Customer,46,Business travel,Business,1,3,4,1,5,5,5,5,4,4,3,0,4,4,Satisfied
113040,Male,disloyal Customer,24,Business travel,Eco,5,5,1,2,1,4,3,1,3,4,3,19,9,28,DisSatisfied
32236,Male,Loyal Customer,61,Business travel,Business,5,5,2,3,4,5,4,5,3,4,1,0,0,0,Satisfied
60076,Female,Loyal Customer,46,Business travel,Business,1,2,4,4,5,5,4,1,2,3,5,72,78,150,Satisfied
84514,Female,Loyal Customer,52,Business travel,Business,5,5,4,2,2,1,4,3,5,3,4,0,0,0,Satisfied
15303,Female,Loyal Customer,32,Personal Travel,Eco,3,1,1,2,1,1,1,5,4,3,3,0,0,0,DisSatisfied
16369,Female,Loyal Customer,50,Business travel,Business,4,2,5,3,2,5,1,3,2,5,1,0,23,23,Satisfied
114793,Female,disloyal Customer,38,Business travel,Business,1,2,3,3,1,3,4,3,1,3,2,0,0,0,DisSatisfied
70218,Female,Loyal Customer,30,Business travel,Business,4,3,4,2,2,5,3,1,5,2,3,0,0,0,Satisfied
44917,Female,Loyal Customer,16,Business travel,Business,5,4,2,5,5,2,5,1,1,2,5,0,0,0,Satisfied
101869,Male,Loyal Customer,23,Business travel,Business,5,3,5,1,1,3,5,4,4,5,2,5,0,5,DisSatisfied
72470,Female,Loyal Customer,45,Business travel,Business,1,1,1,4,4,2,4,3,4,4,3,2,0,2,Satisfied
47277,Female,Loyal Customer,40,Business travel,Business,3,2,1,4,5,2,2,4,1,3,5,0,0,0,Satisfied
26599,Male,Loyal Customer,40,Business travel,Business,2,2,2,1,1,4,3,2,5,3,5,6,11,17,Satisfied
39786,Male,Loyal Customer,49,Business travel,Business,1,5,5,2,2,1,2,3,1,3,2,0,0,0,Satisfied
31744,Female,Loyal Customer,54,Business travel,Leisure,2,4,2,2,3,4,2,4,2,4,5,0,0,0,Satisfied
90412,Female,Loyal Customer,42,Business travel,Business,2,4,4,2,1,2,3,2,5,2,4,1,0,1,Satisfied
50435,Male,disloyal Customer,21,Business travel,Eco,3,5,5,2,5,4,3,3,3,4,5,0,0,0,DisSatisfied
94275,Male,Loyal Customer,55,Business travel,Business,2,1,3,2,2,4,1,3,1,2,2,5,5,10,Satisfied
86426,Female,Loyal Customer,77,Business travel,Business,2,4,3,4,5,3,1,2,3,4,1,0,0,0,DisSatisfied
104139,Male,Loyal Customer,60,Personal Travel,Eco,3,2,2,2,2,4,5,1,1,5,5,49,36,85,DisSatisfied
77485,Female,Loyal Customer,53,Business travel,Business,2,1,3,3,5,3,1,2,1,4,4,0,5,5,Satisfied
119156,Male,Loyal Customer,23,Business travel,Business,2,3,2,5,1,4,2,5,5,1,3,0,0,0,Satisfied
125318,Female,Loyal Customer,52,Business travel,Business,2,3,4,2,1,4,3,3,3,4,2,5,9,14,Satisfied
7795,Female,Loyal Customer,53,Business travel,Business,1,1,4,3,1,2,5,5,2,3,2,0,13,13,Satisfied
79004,Female,Loyal Customer,56,Business travel,Business,1,2,2,4,2,2,1,2,4,2,1,0,0,0,Satisfied
83642,Male,disloyal Customer,22,Business travel,Business,1,3,4,3,4,5,5,1,2,4,2,9,0,9,Satisfied
126773,Female,Loyal Customer,45,Business travel,Business,3,2,3,1,5,5,4,5,3,2,4,0,0,0,Satisfied
104130,Male,Loyal Customer,72,Business travel,Eco,5,5,4,1,4,3,1,4,4,1,2,0,0,0,DisSatisfied
62153,Male,Loyal Customer,39,Business travel,Business,2,4,3,3,4,2,5,4,3,1,4,0,0,0,Satisfied
61148,Female,Loyal Customer,39,Business travel,Business,2,1,3,2,4,5,3,3,4,1,3,7,5,12,Satisfied
85740,Male,Loyal Customer,54,Business travel,Business,3,4,1,2,3,4,2,3,3,4,2,0,0,0,Satisfied
4270,Female,Loyal Customer,53,Business travel,Business,2,5,4,2,5,2,3,1,3,3,1,0,11,11,Satisfied
112405,Female,Loyal Customer,44,Business travel,Business,1,3,4,3,3,4,4,1,4,1,5,22,22,44,Satisfied
29797,Female,Loyal Customer,27,Business travel,Business,5,2,2,1,5,4,1,4,3,3,3,0,0,0,Satisfied
80134,Female,disloyal Customer,21,Business travel,Eco,4,2,2,1,3,3,4,1,4,3,4,7,0,7,DisSatisfied
79059,Female,Loyal Customer,33,Business travel,Business,2,5,5,4,5,2,2,4,3,4,5,0,1,1,Satisfied
16022,Female,Loyal Customer,63,Personal Travel,Eco,1,1,3,1,1,4,1,5,3,1,3,0,0,0,DisSatisfied
14753,Female,Loyal Customer,55,Business travel,Business,4,4,1,1,4,3,1,4,3,1,3,0,0,0,DisSatisfied
70264,Female,Loyal Customer,15,Personal Travel,Business,5,3,3,5,2,1,2,1,5,2,3,1,0,1,DisSatisfied
40785,Male,Loyal Customer,49,Business travel,Business,4,1,4,1,4,1,4,1,5,4,3,0,0,0,Satisfied
120540,Female,Loyal Customer,39,Business travel,Business,1,5,5,3,5,4,3,4,4,3,4,0,15,15,Satisfied
51171,Female,Loyal Customer,27,Personal Travel,Eco,4,5,3,2,2,4,2,2,1,1,1,0,0,0,Satisfied
102155,Female,Loyal Customer,62,Business travel,Business,3,2,5,3,4,1,5,2,1,4,2,3,0,3,Satisfied
82271,Male,disloyal Customer,28,Business travel,Business,4,3,3,2,5,5,3,1,5,2,2,0,0,0,Satisfied
16174,Male,disloyal Customer,35,Business travel,Eco,2,1,4,2,4,3,1,4,1,2,2,0,0,0,DisSatisfied
22022,Female,Loyal Customer,46,Business travel,Leisure,2,2,4,4,5,4,2,2,5,3,5,0,0,0,Satisfied
96303,Male,Loyal Customer,41,Business travel,Business,3,3,3,1,3,1,2,3,2,3,2,0,1,1,Satisfied
57269,Male,disloyal Customer,25,Business travel,Eco,1,4,1,4,3,1,5,5,4,1,1,2,0,2,DisSatisfied
120418,Male,Loyal Customer,33,Business travel,Business,2,4,4,2,1,1,4,5,4,1,3,0,0,0,Satisfied
46651,Female,Loyal Customer,43,Business travel,Business,5,2,2,5,2,1,5,4,5,2,4,0,0,0,Satisfied
27911,Male,Loyal Customer,33,Personal Travel,Eco,2,1,1,5,3,1,5,2,3,1,2,0,0,0,Satisfied
91195,Female,Loyal Customer,20,Personal Travel,Eco,2,3,3,4,5,1,4,4,5,4,4,0,0,0,Satisfied
119443,Male,Loyal Customer,51,Business travel,Leisure,1,4,1,4,4,4,1,1,3,3,5,0,0,0,Satisfied
94256,Male,Loyal Customer,48,Business travel,Business,4,4,2,1,1,3,2,1,4,2,2,0,0,0,Satisfied
19923,Female,disloyal Customer,23,Business travel,Eco,2,1,4,4,4,1,3,3,5,1,1,76,77,153,DisSatisfied
2011,Female,Loyal Customer,72,Business travel,Leisure,3,2,4,4,4,1,1,1,4,4,4,0,0,0,DisSatisfied
106055,Female,Loyal Customer,52,Business travel,Leisure,4,5,4,3,2,1,1,4,3,1,1,12,19,31,DisSatisfied
41251,Male,Loyal Customer,31,Business travel,Business,5,3,2,4,4,1,1,5,5,5,3,0,0,0,Satisfied
64293,Female,Loyal Customer,58,Business travel,Business,1,4,1,4,2,1,3,5,2,3,5,23,16,39,Satisfied
64595,Male,Loyal Customer,50,Business travel,Business,5,5,3,3,5,2,2,2,4,2,5,0,0,0,Satisfied
63624,Male,Loyal Customer,52,Business travel,Business,4,1,3,2,4,2,1,1,2,2,5,0,0,0,DisSatisfied
70414,Male,Loyal Customer,43,Business travel,Business,4,2,1,2,4,1,5,2,4,2,1,0,0,0,Satisfied
87966,Female,Loyal Customer,36,Business travel,Business,4,3,4,3,4,1,3,1,5,2,1,0,0,0,Satisfied
100324,Male,disloyal Customer,12,Business travel,Business,5,1,3,1,5,5,4,5,5,4,3,30,16,46,DisSatisfied
19262,Male,Loyal Customer,38,Business travel,Business,4,2,4,4,3,5,2,5,3,5,4,0,0,0,Satisfied
20667,Female,Loyal Customer,46,Business travel,Eco,5,1,5,1,3,3,5,3,2,3,5,0,0,0,Satisfied
127520,Female,disloyal Customer,23,Business travel,Eco,4,4,5,5,5,2,3,5,2,3,3,30,96,126,Satisfied
97180,Male,Loyal Customer,40,Personal Travel,Eco,3,4,3,1,1,4,3,1,1,1,4,0,0,0,DisSatisfied
57310,Female,disloyal Customer,44,Business travel,Business,4,5,1,4,1,3,4,5,3,1,3,0,0,0,DisSatisfied
21708,Female,Loyal Customer,48,Personal Travel,Eco,5,1,1,2,2,3,3,5,5,2,4,0,0,0,DisSatisfied
62700,Male,Loyal Customer,40,Business travel,Business,2,4,1,4,5,1,2,5,1,1,4,32,36,68,Satisfied
94939,Male,Loyal Customer,36,Business travel,Business,4,2,4,4,1,1,5,4,2,1,4,0,0,0,Satisfied
20581,Male,Loyal Customer,28,Personal Travel,Eco,2,5,5,4,2,4,3,2,5,2,3,0,0,0,Satisfied
85115,Male,Loyal Customer,26,Business travel,Business,3,3,4,1,4,5,4,4,5,2,1,30,25,55,Satisfied
44044,Male,Loyal Customer,26,Personal Travel,Eco,1,1,2,2,4,1,2,3,4,1,4,0,0,0,Satisfied
50694,Male,Loyal Customer,41,Personal Travel,Eco,3,4,2,2,1,2,3,1,3,3,2,0,0,0,DisSatisfied
128011,Male,Loyal Customer,42,Business travel,Business,4,2,3,1,2,4,1,4,1,3,1,84,69,153,Satisfied
54659,Female,disloyal Customer,21,Business travel,Eco,2,1,2,1,2,4,1,1,3,1,3,0,0,0,DisSatisfied
54978,Female,Loyal Customer,25,Business travel,Business,2,2,1,1,3,1,4,3,2,4,2,21,13.91689653,34.91689653,Satisfied
29007,Female,disloyal Customer,26,Business travel,Eco,5,5,3,5,1,4,1,2,4,5,2,2,0,2,DisSatisfied
75725,Female,Loyal Customer,42,Business travel,Eco,2,4,5,5,3,5,1,1,4,3,4,0,3,3,DisSatisfied
27762,Male,Loyal Customer,49,Business travel,Eco,5,4,5,4,5,1,2,2,4,1,2,0,0,0,Satisfied
85812,Female,Loyal Customer,55,Personal Travel,Eco,1,5,2,5,2,5,2,3,1,2,2,8,2,10,Satisfied
97264,Male,Loyal Customer,34,Personal Travel,Eco,4,2,2,1,3,5,5,2,3,5,4,3,3,6,Satisfied
56009,Female,Loyal Customer,54,Business travel,Business,5,1,5,1,2,2,5,3,2,3,1,25,6,31,Satisfied
11408,Male,Loyal Customer,61,Business travel,Business,1,2,2,1,5,1,5,5,4,4,2,0,0,0,Satisfied
1835,Male,Loyal Customer,30,Personal Travel,Eco,2,1,2,2,3,2,2,3,1,5,4,83,75,158,DisSatisfied
46123,Female,Loyal Customer,28,Business travel,Eco,2,5,4,2,5,2,2,3,2,1,2,0,0,0,Satisfied
48617,Male,Loyal Customer,38,Business travel,Leisure,1,3,5,5,2,4,2,2,5,4,2,3,0,3,Satisfied
28900,Male,Loyal Customer,23,Business travel,Business,2,1,5,3,2,3,1,1,5,4,2,0,0,0,Satisfied
124228,Female,Loyal Customer,47,Business travel,Business,1,4,2,3,4,1,5,5,4,5,2,4,0,4,Satisfied
54976,Male,Loyal Customer,47,Business travel,Business,5,4,1,1,2,5,1,4,1,3,5,48,40,88,Satisfied
43889,Female,Loyal Customer,39,Business travel,Business,5,4,4,2,4,4,5,4,2,2,1,0,0,0,Satisfied
47140,Female,Loyal Customer,40,Business travel,Eco,1,2,1,4,5,2,4,1,3,1,2,35,38,73,Satisfied
50046,Male,disloyal Customer,44,Business travel,Eco,5,2,2,5,1,2,1,1,3,2,1,0,0,0,DisSatisfied
98412,Male,Loyal Customer,59,Business travel,Business,5,2,5,2,5,1,5,5,2,1,2,35,30,65,Satisfied
13914,Male,Loyal Customer,33,Business travel,Business,5,4,1,1,4,4,3,3,5,4,2,0,0,0,Satisfied
42381,Female,Loyal Customer,43,Personal Travel,Eco,3,1,3,1,1,5,4,1,4,4,2,0,0,0,DisSatisfied
37842,Male,Loyal Customer,58,Business travel,Eco,4,4,1,3,4,2,1,5,3,1,1,0,0,0,Satisfied
52703,Female,Loyal Customer,25,Business travel,Leisure,2,1,5,1,2,4,1,1,1,4,3,0,3,3,Satisfied
18781,Male,disloyal Customer,23,Business travel,Eco,3,2,2,1,4,5,3,3,1,5,5,1,0,1,Satisfied
101880,Female,Loyal Customer,21,Personal Travel,Eco,5,3,1,4,1,4,2,1,1,5,4,4,0,4,Satisfied
85307,Male,Loyal Customer,69,Personal Travel,Eco,1,2,2,5,4,2,3,5,1,2,3,6,9,15,DisSatisfied
56545,Female,Loyal Customer,58,Business travel,Business,5,5,4,4,3,2,2,3,2,3,3,7,0,7,Satisfied
115332,Female,Loyal Customer,42,Business travel,Business,4,1,3,3,3,5,1,3,2,3,1,77,78,155,Satisfied
115864,Female,disloyal Customer,26,Business travel,Eco,5,3,5,2,5,4,2,1,2,2,3,0,10,10,Satisfied
110932,Male,Loyal Customer,69,Personal Travel,Eco,1,2,5,3,5,2,3,2,2,2,3,0,0,0,DisSatisfied
82384,Male,Loyal Customer,31,Business travel,Business,4,3,2,1,1,4,5,2,3,5,2,52,43,95,Satisfied
100487,Female,Loyal Customer,40,Business travel,Business,5,4,3,5,4,1,4,2,4,1,5,0,0,0,Satisfied
7010,Female,Loyal Customer,15,Personal Travel,Eco,4,1,5,1,2,5,1,1,3,5,5,89,84,173,Satisfied
48478,Male,Loyal Customer,43,Business travel,Business,2,5,1,5,1,3,4,1,4,3,1,0,0,0,Satisfied
67859,Female,Loyal Customer,20,Personal Travel,Eco,2,4,5,5,1,5,3,1,1,3,5,0,8,8,DisSatisfied
71127,Female,Loyal Customer,56,Business travel,Business,5,3,1,5,1,2,4,4,3,2,3,0,0,0,Satisfied
120387,Male,disloyal Customer,29,Business travel,Business,4,2,5,2,5,4,5,4,3,5,3,0,15,15,Satisfied
49891,Female,disloyal Customer,40,Business travel,Business,1,1,1,3,1,5,5,5,5,2,5,0,0,0,Satisfied
49070,Female,Loyal Customer,36,Business travel,Business,5,5,4,2,4,3,5,5,4,5,2,83,80,163,Satisfied
40888,Male,Loyal Customer,41,Personal Travel,Eco,2,2,2,2,1,1,3,3,1,4,1,0,0,0,Satisfied
117384,Female,Loyal Customer,52,Business travel,Business,2,5,4,2,2,2,5,5,2,5,2,0,2,2,Satisfied
77845,Female,Loyal Customer,22,Business travel,Business,5,1,1,4,1,4,1,5,1,4,5,0,0,0,Satisfied
92144,Male,Loyal Customer,30,Business travel,Business,4,3,2,4,5,1,5,4,4,5,1,56,32,88,Satisfied
13093,Male,Loyal Customer,53,Business travel,Business,2,5,3,4,5,2,3,2,3,1,3,18,13,31,Satisfied
56343,Female,disloyal Customer,59,Business travel,Eco,4,1,1,2,2,5,5,5,1,3,1,11,0,11,DisSatisfied
41278,Female,Loyal Customer,41,Business travel,Eco,2,5,5,1,1,5,4,5,1,2,4,0,0,0,Satisfied
59336,Male,disloyal Customer,39,Business travel,Business,2,2,5,4,1,3,5,5,2,1,5,0,0,0,Satisfied
112362,Female,Loyal Customer,46,Business travel,Business,3,5,3,4,1,1,3,5,5,3,1,5,10,15,Satisfied
69077,Male,disloyal Customer,44,Business travel,Eco,2,2,4,2,5,5,4,4,1,4,3,0,0,0,Satisfied
26441,Male,Loyal Customer,47,Business travel,Eco,1,2,1,3,1,3,2,2,3,2,4,21,26,47,Satisfied
71398,Female,Loyal Customer,42,Business travel,Business,5,1,5,1,5,4,1,4,2,3,4,1,4,5,Satisfied
76172,Male,Loyal Customer,30,Personal Travel,Eco,5,4,2,5,5,4,5,4,5,2,1,0,0,0,DisSatisfied
44767,Female,disloyal Customer,20,Business travel,Eco,4,5,3,5,4,1,3,2,2,1,1,94,84,178,Satisfied
69038,Female,Loyal Customer,31,Business travel,Business,2,3,4,1,3,4,1,1,4,3,1,0,0,0,Satisfied
26424,Female,Loyal Customer,22,Business travel,Eco,1,2,4,2,5,5,4,5,1,2,1,0,0,0,Satisfied
107529,Female,Loyal Customer,47,Business travel,Business,4,4,2,3,3,4,3,5,4,4,4,0,0,0,Satisfied
89351,Male,Loyal Customer,38,Business travel,Business,3,2,2,3,4,5,5,4,2,4,3,0,0,0,Satisfied
13185,Male,Loyal Customer,32,Business travel,Business,4,4,3,5,3,3,5,3,4,5,5,5,0,5,Satisfied
119348,Female,Loyal Customer,49,Business travel,Business,4,4,2,3,3,5,2,5,1,5,3,0,0,0,Satisfied
54639,Male,Loyal Customer,43,Business travel,Eco,2,3,5,5,2,5,1,1,5,2,5,0,0,0,Satisfied
125042,Male,Loyal Customer,38,Business travel,Business,3,4,4,4,2,1,5,4,2,4,4,0,4,4,Satisfied
87422,Female,Loyal Customer,53,Personal Travel,Eco,4,3,2,2,3,4,4,2,4,3,5,3,0,3,DisSatisfied
67508,Male,Loyal Customer,15,Business travel,Business,1,1,1,3,5,5,4,1,4,3,3,0,16,16,Satisfied
33292,Female,Loyal Customer,47,Personal Travel,Leisure,1,2,2,2,1,1,4,3,4,1,4,0,0,0,DisSatisfied
91721,Female,Loyal Customer,42,Business travel,Business,5,3,4,4,1,1,4,3,5,5,2,0,0,0,Satisfied
126987,Male,Loyal Customer,57,Business travel,Business,3,2,5,1,4,1,1,3,2,4,4,0,0,0,Satisfied
49085,Male,Loyal Customer,40,Business travel,Eco,3,5,2,1,5,2,2,2,2,1,5,19,29,48,Satisfied
84767,Male,Loyal Customer,60,Business travel,Business,5,1,5,1,3,1,2,1,4,2,1,5,0,5,Satisfied
24419,Female,disloyal Customer,25,Business travel,Eco,4,5,1,5,2,1,3,3,2,5,5,0,0,0,DisSatisfied
84402,Male,Loyal Customer,56,Business travel,Eco,3,5,4,5,1,5,1,3,2,4,4,4,0,4,Satisfied
78725,Male,Loyal Customer,50,Business travel,Business,1,4,3,1,3,1,3,4,5,4,4,2,0,2,Satisfied
118383,Male,Loyal Customer,47,Business travel,Business,1,4,4,4,1,1,5,2,5,2,1,12,6,18,Satisfied
13204,Male,Loyal Customer,34,Business travel,Leisure,2,5,3,5,2,2,3,3,1,4,1,3,0,3,DisSatisfied
26773,Female,Loyal Customer,40,Business travel,Eco,3,4,3,1,2,2,4,2,5,1,3,0,35,35,Satisfied
93499,Male,Loyal Customer,30,Business travel,Eco,4,2,4,2,5,1,2,3,5,5,2,0,0,0,DisSatisfied
119503,Female,Loyal Customer,29,Business travel,Business,5,4,3,1,3,1,2,5,2,1,2,9,0,9,Satisfied
8089,Female,Loyal Customer,60,Business travel,Business,5,5,5,1,3,5,2,5,1,3,3,0,0,0,Satisfied
111350,Female,disloyal Customer,23,Business travel,Business,4,4,1,2,4,5,1,1,5,4,1,0,0,0,Satisfied
5029,Male,Loyal Customer,52,Business travel,Business,2,4,2,5,4,2,4,1,4,4,4,0,10,10,Satisfied
95994,Male,Loyal Customer,39,Business travel,Business,5,3,3,2,2,5,3,2,4,4,3,0,0,0,Satisfied
49919,Female,Loyal Customer,33,Business travel,Business,3,3,3,5,5,4,5,2,2,2,5,0,0,0,Satisfied
113781,Female,Loyal Customer,50,Business travel,Business,2,5,4,4,3,3,1,4,4,3,1,65,48,113,Satisfied
108752,Male,Loyal Customer,41,Business travel,Business,3,2,5,5,5,2,5,2,5,3,5,0,0,0,Satisfied
126050,Male,Loyal Customer,49,Business travel,Business,1,1,2,3,2,2,1,1,2,1,3,0,0,0,Satisfied
88058,Female,Loyal Customer,57,Business travel,Business,2,1,3,5,2,5,4,4,1,4,4,0,0,0,Satisfied
8074,Female,Loyal Customer,59,Business travel,Business,5,5,5,3,4,3,1,3,5,2,5,0,0,0,Satisfied
9683,Female,disloyal Customer,20,Business travel,Eco,2,2,2,5,4,3,5,1,1,1,5,84,97,181,DisSatisfied
